epoch,split,loss,mIoU,mDice,MASD,NSD,lr,epoch_secs
1,train,0.9323917646877101,,,,,0.0001,44.6407995223999
1,val,0.8192942291498184,3.1012913811097795e-09,3.1012913811097795e-09,102.9092958658208,0.0,0.0001,60.68555808067322
2,train,0.764247070570461,,,,,9.996145181203615e-05,41.858654499053955
2,val,0.739784877651777,0.028488432563116034,0.05070310650920225,66.2205436730253,0.04440643511753325,9.996145181203615e-05,56.74877333641052
3,train,0.6889833576692258,,,,,9.98458666866564e-05,41.75865983963013
3,val,0.6858256772542611,0.10727949633775115,0.17255869942274119,54.24348348586764,0.15227161561896788,9.98458666866564e-05,55.93410611152649
4,train,0.6147323527622744,,,,,9.965342284774632e-05,41.61160588264465
4,val,0.633076372436988,0.12617070512389306,0.20988033604506567,45.00559242084796,0.1451723290001377,9.965342284774632e-05,56.09433317184448
5,train,0.5491433254356592,,,,,9.938441702975689e-05,41.36852502822876
5,val,0.556555413091794,0.20484897592626256,0.2923962579728055,30.89898802348268,0.21038248633095646,9.938441702975689e-05,56.270196199417114
6,train,0.4887378671781613,,,,,9.903926402016153e-05,41.167644023895264
6,val,0.5098664468297591,0.292074637736131,0.3968148999706668,21.534805069298255,0.31557067688546153,9.903926402016153e-05,56.63770604133606
7,train,0.43007611186126543,,,,,9.861849601988383e-05,41.17926478385925
7,val,0.48153351954160595,0.26852669603473633,0.3764662262584398,20.440449037263296,0.29320532320476883,9.861849601988383e-05,56.16830587387085
8,train,0.3770674253747763,,,,,9.812276182268236e-05,41.502060651779175
8,val,0.4409017190337181,0.3105795280181569,0.42016304956578265,21.362240470797527,0.37327417448535843,9.812276182268236e-05,56.504491567611694
9,train,0.3181267282187613,,,,,9.755282581475769e-05,40.56266379356384
9,val,0.43198236775321835,0.2849699304215814,0.3712873426126282,22.996521592204743,0.3357380198213999,9.755282581475769e-05,54.62571358680725
10,train,0.2732554718119199,,,,,9.690956679612421e-05,40.362669467926025
10,val,0.43551623945434886,0.22248723122116593,0.3016404355355408,24.9653891500632,0.2811130164061756,9.690956679612421e-05,54.26665949821472
11,train,0.2379053131641586,,,,,9.619397662556433e-05,41.0816113948822
11,val,0.37618887854310185,0.304542607999947,0.4025211787089161,20.952047007661573,0.36956492607943,9.619397662556433e-05,55.83363175392151
12,train,0.20670132811277941,,,,,9.540715869125406e-05,41.169946908950806
12,val,0.3879412106023385,0.25812403328925027,0.3494418062948411,21.134030882519927,0.3271632848663661,9.540715869125406e-05,55.77120876312256
13,train,0.18167814852598588,,,,,9.455032620941839e-05,41.15422058105469
13,val,0.36011380387040287,0.2937878146425143,0.3817250019743146,20.806720715061964,0.3536254264314234,9.455032620941839e-05,54.81539869308472
14,train,0.1702096518434462,,,,,9.362480035363986e-05,41.059241771698
14,val,0.3344344394520307,0.3394037165717236,0.4457782640534694,23.979326479116462,0.41300834988573526,9.362480035363986e-05,55.87818002700806
15,train,0.15248705279794547,,,,,9.263200821770461e-05,41.46187734603882
15,val,0.33888903661416125,0.31748216872612733,0.41969017169804235,25.90331173787983,0.3856841818245914,9.263200821770461e-05,56.41407132148743
16,train,0.14255107947386028,,,,,9.157348061512727e-05,40.84612846374512
16,val,0.3599058637538782,0.2789707239824378,0.3623960521179281,19.882615358636148,0.3495535436271228,9.157348061512727e-05,54.816314935684204
17,train,0.13499673403025977,,,,,9.045084971874738e-05,40.66598582267761
17,val,0.3250457263336732,0.33113786478897156,0.4246831836850538,20.081502909163547,0.4098924596004207,9.045084971874738e-05,55.54631519317627
18,train,0.13086871444527567,,,,,8.926584654403724e-05,41.117748975753784
18,val,0.32108594138079727,0.3439586437267482,0.44449355934037965,21.206550521646623,0.41618044143513433,8.926584654403724e-05,55.95853090286255
19,train,0.12132701395802159,,,,,8.802029828000156e-05,40.99524927139282
19,val,0.3515983894467354,0.28293686789500727,0.3654622254766466,23.686010561888523,0.34353338333278777,8.802029828000156e-05,55.5968177318573
20,train,0.11445657829525041,,,,,8.671612547178429e-05,40.95971155166626
20,val,0.36172933714129984,0.2667066995179465,0.35163041148301005,22.288341019512004,0.334215278419593,8.671612547178429e-05,55.36455702781677
21,train,0.10929337978525891,,,,,8.535533905932738e-05,40.76482343673706
21,val,0.3377529822098903,0.29871035942432467,0.3956641729049558,22.91184349808249,0.38385221544283965,8.535533905932738e-05,55.52919125556946
22,train,0.10407392369186291,,,,,8.39400372766471e-05,40.57392168045044
22,val,0.3715276265851198,0.2528024237381326,0.3272878788785504,28.669709515290215,0.3133142083551873,8.39400372766471e-05,54.35081744194031
23,train,0.09984188657152197,,,,,8.247240241650919e-05,41.438233375549316
23,val,0.30916790783596343,0.3503852352642211,0.451124084731222,21.0286621263309,0.43766818701719135,8.247240241650919e-05,56.42394733428955
24,train,0.09329374557961531,,,,,8.095469746549169e-05,40.9897985458374
24,val,0.3482579307582898,0.2890047190528081,0.3685569695372426,22.955018284197564,0.3525667896824626,8.095469746549169e-05,55.50961995124817
25,train,0.09406680231048761,,,,,7.938926261462365e-05,40.6307590007782
25,val,0.29958507757729447,0.36079572010230054,0.46206384617041196,18.640051713930696,0.4514901264360752,7.938926261462365e-05,54.49189376831055
26,train,0.09304836457544337,,,,,7.77785116509801e-05,40.95300054550171
26,val,0.3733348663514241,0.2351721528544852,0.31311491221426596,22.27448384719673,0.2976588667692177,7.77785116509801e-05,55.45118951797485
27,train,0.09011879903289789,,,,,7.612492823579744e-05,41.483187198638916
27,val,0.32425354454570854,0.31448477628686805,0.40256589422493194,22.80865775133986,0.39308688773483164,7.612492823579744e-05,56.12911415100098
28,train,0.08466326231594945,,,,,7.443106207484775e-05,40.57638216018677
28,val,0.307428866577072,0.34580313741105434,0.44110860383924444,20.439020703922434,0.4280599005406931,7.443106207484775e-05,55.17060613632202
29,train,0.08245813333597339,,,,,7.269952498697733e-05,41.28737282752991
29,val,0.33654103877070624,0.2953900044933309,0.3826380003082603,20.929355889396607,0.37045902570476524,7.269952498697733e-05,55.87065148353577
30,train,0.08102691967467793,,,,,7.093298687687139e-05,40.97028875350952
30,val,0.32164150724808377,0.3164512217091769,0.40820758594057477,20.848576284049233,0.3935459143847685,7.093298687687139e-05,55.81725072860718
31,train,0.076058849570204,,,,,6.913417161825447e-05,40.99285817146301
31,val,0.3018450755148362,0.3563037653613754,0.4549873288265294,20.587917823823034,0.44195640657722113,6.913417161825447e-05,56.1884491443634
32,train,0.07726520464801398,,,,,6.730585285387463e-05,41.03117489814758
32,val,0.3279448635876179,0.3116398756032485,0.40210276178477866,20.01447294583978,0.3931263985347121,6.730585285387463e-05,55.58319640159607
33,train,0.07531670336433448,,,,,6.545084971874736e-05,41.025336027145386
33,val,0.34208892438656247,0.29203304051555073,0.375987071993257,22.530901689326306,0.36663708780250176,6.545084971874736e-05,55.971471309661865
34,train,0.0756870292615695,,,,,6.35720224932537e-05,41.369808197021484
34,val,0.31815234705423695,0.3267638530885704,0.41762401001676536,21.586868196568876,0.408306489410496,6.35720224932537e-05,56.12873983383179
35,train,0.07063349692629335,,,,,6.167226819279526e-05,40.70847511291504
35,val,0.30701574905274004,0.34839282745131395,0.44672172271521315,21.489232472893278,0.4449063329032701,6.167226819279526e-05,54.901456356048584
36,train,0.0705509120954679,,,,,5.97545161008064e-05,41.08165693283081
36,val,0.3157041269617203,0.3358882513933397,0.42719227368081203,24.459988274568616,0.4197311042572966,5.97545161008064e-05,54.78173875808716
37,train,0.0678689679527869,,,,,5.782172325201153e-05,40.79756569862366
37,val,0.3053833778995352,0.35256838578172683,0.4469207858568576,21.677828986129544,0.4488024233135617,5.782172325201153e-05,55.49825429916382
38,train,0.06647488759840772,,,,,5.587686987289187e-05,41.23868918418884
38,val,0.3028341129135627,0.35836868865998117,0.45697374269438495,20.84515979418883,0.45619698180810503,5.587686987289187e-05,55.341371297836304
39,train,0.06344191913233428,,,,,5.392295478639223e-05,40.331215620040894
39,val,0.3238945942945205,0.3165217174261219,0.4087113819800802,19.771711983220218,0.40183045157292796,5.392295478639223e-05,54.25616097450256
40,train,0.062437949081261955,,,,,5.196299078795341e-05,40.544694900512695
40,val,0.3230144664263114,0.3195521035647107,0.4119867418042496,22.197462702889222,0.3986760942065262,5.196299078795341e-05,54.92663931846619
41,train,0.058579092804607144,,,,,4.999999999999998e-05,41.57387614250183
41,val,0.29554543023308116,0.3636802497387028,0.4672743635068528,16.702106913633223,0.4600362083227802,4.999999999999998e-05,56.43908643722534
42,train,0.058333319362476876,,,,,4.8037009212046566e-05,41.143863916397095
42,val,0.3275304543188749,0.31322150134680915,0.4063996200229116,19.314397818291592,0.3996357708358542,4.8037009212046566e-05,55.54595446586609
43,train,0.05828865939150742,,,,,4.6077045213607746e-05,40.81533718109131
43,val,0.3192947205060568,0.3243120441730083,0.4174057819791422,19.648872281061635,0.409068263718021,4.6077045213607746e-05,55.21957087516785
44,train,0.058120716424261934,,,,,4.4123130127108115e-05,41.017019271850586
44,val,0.3260566691796367,0.3165405340586681,0.4043982491680671,19.56940491458137,0.3896682843409995,4.4123130127108115e-05,55.682520627975464
45,train,0.053715165592526475,,,,,4.217827674798846e-05,40.80616569519043
45,val,0.36528943598461455,0.2574273445940045,0.33868114113898723,22.878137942501763,0.32996465729013896,4.217827674798846e-05,54.671781063079834
46,train,0.05449048138625635,,,,,4.024548389919358e-05,40.88726544380188
46,val,0.3295334121928765,0.30834196528987723,0.39747289480066095,21.609369287092097,0.38972715486196696,4.024548389919358e-05,55.702513456344604
47,train,0.052826586143810896,,,,,3.832773180720473e-05,41.141950607299805
47,val,0.32435563765466213,0.3176601967852999,0.4114361199969289,19.39811358321946,0.4042715984842192,3.832773180720473e-05,55.95531964302063
48,train,0.05069806406406757,,,,,3.642797750674627e-05,41.44723653793335
