epoch,split,loss,mIoU,mDice,MASD,NSD,lr,epoch_secs
1,train,0.9540186992088305,,,,,0.0001,38.02681088447571
1,val,0.848905546868101,0.22491856721315104,0.32499604309994296,47.635437903124306,0.23040806609921788,0.0001,53.43059229850769
2,train,0.7619325696546919,,,,,9.996145181203615e-05,34.423243045806885
2,val,0.7224093984204827,0.2952547640866958,0.40567982578157713,38.83805096338207,0.27611358027189864,9.996145181203615e-05,47.95773696899414
3,train,0.6782737249845782,,,,,9.98458666866564e-05,35.02032995223999
3,val,0.6415315934106813,0.3833184539171169,0.49712017075346776,17.396353232909913,0.4154140454634222,9.98458666866564e-05,48.16451978683472
4,train,0.6099205220309595,,,,,9.965342284774632e-05,34.917762994766235
4,val,0.6154553814137236,0.23222274610297755,0.3222124780831565,36.20261177004964,0.25980688506813066,9.965342284774632e-05,48.45981574058533
5,train,0.5471992114434234,,,,,9.938441702975689e-05,34.14284896850586
5,val,0.5457254557322103,0.34379945316440563,0.4559305719462505,19.541919442141904,0.38142048951155355,9.938441702975689e-05,47.41138958930969
6,train,0.4927227956046871,,,,,9.903926402016153e-05,34.861026763916016
6,val,0.49977889931793756,0.39529924335036154,0.5091073254697847,17.5068310345515,0.4680366407827542,9.903926402016153e-05,47.95985746383667
7,train,0.44530985901834136,,,,,9.861849601988383e-05,34.299144983291626
7,val,0.4861384592157729,0.3424272139558131,0.450296415733184,28.451062251759286,0.39060908891280666,9.861849601988383e-05,47.828484535217285
8,train,0.39899375076978477,,,,,9.812276182268236e-05,34.237462282180786
8,val,0.44843193888664246,0.3502773767869103,0.45050002663886946,21.236423593455648,0.4108097880113664,9.812276182268236e-05,47.34777355194092
9,train,0.34827640579730806,,,,,9.755282581475769e-05,34.6095814704895
9,val,0.42488891002556956,0.34343348366424836,0.4584398601250242,26.212498154033547,0.38714465237449625,9.755282581475769e-05,48.10941219329834
10,train,0.2954892682406875,,,,,9.690956679612421e-05,34.24054956436157
10,val,0.3967086029179553,0.36770607210627493,0.46510159034610016,15.976502528863605,0.4339458645604504,9.690956679612421e-05,47.35688066482544
11,train,0.2522072021471151,,,,,9.619397662556433e-05,34.968815326690674
11,val,0.37701461088995564,0.35277046960521996,0.4426637863099734,22.061299693207772,0.4171895028496361,9.619397662556433e-05,48.319190979003906
12,train,0.21726342505770835,,,,,9.540715869125406e-05,34.11283779144287
12,val,0.36206111227366944,0.35256197443044857,0.4476437976033418,21.443280403991015,0.4189956160341851,9.540715869125406e-05,47.29877972602844
13,train,0.19139770951978924,,,,,9.455032620941839e-05,35.029541969299316
13,val,0.33209529106921337,0.38407929691787746,0.481213074676103,16.07640817166288,0.4558976091209236,9.455032620941839e-05,48.22591829299927
14,train,0.16816554936849273,,,,,9.362480035363986e-05,34.5386757850647
