epoch,split,loss,mIoU,mDice,MASD,NSD,lr,epoch_secs
1,train,0.9171112111893538,,,,,0.0001,8.135954856872559
1,val,1.5308167806235693,0.31306227317878177,0.45702547686440603,43.83302271950973,0.16435827239473574,0.0001,14.013208627700806
2,train,0.6244022687603253,,,,,9.996145181203615e-05,8.311180353164673
2,val,0.667232853537392,0.46384613109486444,0.5886500531009266,24.574816950214252,0.3647150545444206,9.996145181203615e-05,12.269598722457886
3,train,0.5495791146621128,,,,,9.98458666866564e-05,8.201354503631592
3,val,0.6167095835490893,0.5550629994698933,0.6763330468109676,22.035343038472657,0.41946115122009425,9.98458666866564e-05,12.362608194351196
4,train,0.4813564402576337,,,,,9.965342284774632e-05,7.681746482849121
4,val,0.5438616203150869,0.6302278833729881,0.7512590970311847,15.536562959898204,0.49118822166242404,9.965342284774632e-05,11.665289640426636
5,train,0.4278553469190872,,,,,9.938441702975689e-05,8.27518105506897
5,val,0.6420306465104489,0.5443152580942426,0.6810922767434802,25.07143189911155,0.39553546799595396,9.938441702975689e-05,13.051225662231445
6,train,0.3931315571519409,,,,,9.903926402016153e-05,8.107629299163818
6,val,0.5304078319807634,0.5942731406007494,0.716727944782802,18.49886507747986,0.4531674326147717,9.903926402016153e-05,12.086161851882935
7,train,0.3466813357442168,,,,,9.861849601988383e-05,8.214359760284424
7,val,0.45028898931745986,0.6243843257427215,0.73457681451525,15.930727181446134,0.5298935165099518,9.861849601988383e-05,12.126684665679932
8,train,0.3158777163597782,,,,,9.812276182268236e-05,8.278509855270386
8,val,0.3849247592538061,0.6591952698571342,0.7646748559815543,11.6780477267106,0.5788979224631208,9.812276182268236e-05,12.160199642181396
9,train,0.29481221712992844,,,,,9.755282581475769e-05,7.641983509063721
9,val,0.3786034858568595,0.656546482869557,0.7585388609341213,14.30143693967166,0.5684471150035187,9.755282581475769e-05,11.460675239562988
10,train,0.27411180362616383,,,,,9.690956679612421e-05,7.6767096519470215
10,val,0.3939262216236429,0.6366886700902666,0.7388763785362243,13.214880883750492,0.558381718345803,9.690956679612421e-05,11.485060691833496
11,train,0.26713153873206164,,,,,9.619397662556433e-05,8.516679763793945
11,val,0.3428298325735181,0.6978817556585585,0.8026723980903625,12.01300413831578,0.6101897163404943,9.619397662556433e-05,12.642375469207764
12,train,0.2413689342055301,,,,,9.540715869125406e-05,8.10390830039978
12,val,0.3829555924861662,0.6081521017210824,0.7012777149677276,17.62446753004596,0.5538386128095872,9.540715869125406e-05,12.06124210357666
13,train,0.21970796217153102,,,,,9.455032620941839e-05,8.205523014068604
13,val,0.34172912844620296,0.6725612282752991,0.7762109535081047,12.681729881233608,0.5919942195515047,9.455032620941839e-05,12.099200010299683
14,train,0.19942981967464887,,,,,9.362480035363986e-05,8.23442554473877
14,val,0.42235662988437117,0.6340179239000593,0.7506883570126125,16.73373081860573,0.5529027122413546,9.362480035363986e-05,12.512088060379028
15,train,0.19700013806299907,,,,,9.263200821770461e-05,8.069647073745728
15,val,0.3319205250791324,0.6726242959499359,0.7803657003811427,14.754564986687926,0.6045106403661195,9.263200821770461e-05,12.269646167755127
16,train,0.19810049707997482,,,,,9.157348061512727e-05,7.715330362319946
16,val,0.27789569178789747,0.7206713812691825,0.8187025104250226,10.859147096374647,0.6574792521707589,9.157348061512727e-05,11.563184022903442
17,train,0.17638999947304587,,,,,9.045084971874738e-05,7.687220096588135
17,val,0.29806638148523146,0.6946732861655099,0.7955956612314496,11.767339295376349,0.6391538491126588,9.045084971874738e-05,11.605093479156494
18,train,0.17042997508055552,,,,,8.926584654403724e-05,7.875839471817017
18,val,0.31099469009052466,0.6738260992935725,0.7810431718826294,14.323207379252134,0.6013057180698619,8.926584654403724e-05,12.3831045627594
19,train,0.15892285928232353,,,,,8.802029828000156e-05,8.73398756980896
19,val,0.35595534560287295,0.6232260718941689,0.7100707999297551,12.670538105967923,0.5959557717095025,8.802029828000156e-05,12.341951131820679
20,train,0.15888814078273433,,,,,8.671612547178429e-05,8.511039733886719
20,val,0.2788590931443758,0.7025832082544055,0.796121335029602,11.818014461291313,0.658242601202011,8.671612547178429e-05,12.469484806060791
21,train,0.1455519832006371,,,,,8.535533905932738e-05,7.768273115158081
21,val,0.3042122618592341,0.7029923907348088,0.8028098165988922,12.40629875177033,0.6487790725988931,8.535533905932738e-05,11.812016248703003
22,train,0.14468056016661665,,,,,8.39400372766471e-05,7.6609580516815186
22,val,0.2880412976801609,0.6949045939104898,0.7959836184978485,11.99264587661613,0.6425329327961257,8.39400372766471e-05,11.970853805541992
23,train,0.1301983518446751,,,,,8.247240241650919e-05,7.577328443527222
23,val,0.3743657042476011,0.6064567817108971,0.6940084959779467,14.21361955777117,0.594103149713963,8.247240241650919e-05,11.274925470352173
24,train,0.1228884207940723,,,,,8.095469746549169e-05,7.784670829772949
24,val,0.3287635328094592,0.6613122088568552,0.753916312115533,11.213363707404294,0.6368645144270966,8.095469746549169e-05,11.410470724105835
25,train,0.11765160911367754,,,,,7.938926261462365e-05,7.6280906200408936
25,val,0.26524258979118853,0.7174128387655531,0.8102269870894295,10.017284885430692,0.6715154326040713,7.938926261462365e-05,11.44128155708313
26,train,0.11945352869923387,,,,,7.77785116509801e-05,8.159497022628784
26,val,0.23848625109614438,0.7386025071144104,0.8309047375406537,8.783832043593579,0.6837760982742875,7.77785116509801e-05,11.846980094909668
27,train,0.11633938295442217,,,,,7.612492823579744e-05,8.604060649871826
27,val,0.25266638793398405,0.7258111493928092,0.8120587110519409,8.90571871169342,0.6821952904879568,7.612492823579744e-05,12.44437575340271
28,train,0.10424401722490706,,,,,7.443106207484775e-05,8.239515781402588
28,val,0.24847404813681026,0.7328447495188032,0.825419921534402,9.39377243883088,0.6931814733161015,7.443106207484775e-05,12.118641138076782
29,train,0.10379935172482282,,,,,7.269952498697733e-05,7.443664073944092
29,val,0.2665587267354398,0.7080010703631809,0.7993403903075627,8.901190789867584,0.6801004583756671,7.269952498697733e-05,11.129145622253418
30,train,0.0950494339007409,,,,,7.093298687687139e-05,7.458444595336914
30,val,0.3030560790531097,0.6758649774960109,0.7646040422575814,10.361108837081767,0.660748534081581,7.093298687687139e-05,11.236800909042358
