epoch,split,loss,mIoU,mDice,MASD,NSD,lr,epoch_secs
1,train,0.7187307016865333,,,,,0.0001,37.05009126663208
1,val,0.6246009460299007,0.40063249658362915,0.4870882293324796,33.98946587656247,0.2881826650560023,0.0001,51.27957081794739
2,train,0.4215982936903414,,,,,9.996145181203615e-05,33.672107219696045
2,val,0.5325213329040961,0.441480601924826,0.5166337059858626,16.924933277352853,0.34670167456104806,9.996145181203615e-05,46.86590337753296
3,train,0.33539049156862705,,,,,9.98458666866564e-05,33.72211194038391
3,val,0.5158881692440955,0.45549845910105263,0.5257131783241321,19.18405999336766,0.36495803813439803,9.98458666866564e-05,46.40516138076782
4,train,0.26472075068535494,,,,,9.965342284774632e-05,34.209410667419434
4,val,0.4487431898658529,0.44947292610847744,0.5262555407231831,13.48526163407605,0.39207251972337215,9.965342284774632e-05,47.11501502990723
5,train,0.21104294113555358,,,,,9.938441702975689e-05,33.31768321990967
5,val,0.3960041840434511,0.5339458066259004,0.6149864845123295,21.45003231536664,0.46710639643424096,9.938441702975689e-05,46.27684950828552
6,train,0.183211709605916,,,,,9.903926402016153e-05,34.09452295303345
6,val,0.36242234319339306,0.5547389632790635,0.630331521183391,24.055450043895412,0.4914138302860538,9.903926402016153e-05,46.94593834877014
7,train,0.15234179073206425,,,,,9.861849601988383e-05,33.96545147895813
7,val,0.3548566144464653,0.5513271400599119,0.6213971522673608,16.450945028646466,0.4873879304633541,9.861849601988383e-05,47.02835154533386
8,train,0.1353778801796646,,,,,9.812276182268236e-05,33.41070318222046
8,val,0.3708881042597495,0.46838487277195134,0.5321443473553837,21.227894851269422,0.41475949879160273,9.812276182268236e-05,46.169105052948
9,train,0.1172760428480841,,,,,9.755282581475769e-05,34.47502565383911
9,val,0.3127430238566556,0.5915722306483172,0.6774857052008952,12.934090850249019,0.5371138722344717,9.755282581475769e-05,47.12827134132385
10,train,0.10061278353579602,,,,,9.690956679612421e-05,33.5750777721405
10,val,0.33404643200474343,0.5391676607937288,0.6111566586999033,22.684360094079224,0.4850047437518348,9.690956679612421e-05,46.62367868423462
11,train,0.09953881068708094,,,,,9.619397662556433e-05,33.56103849411011
11,val,0.3484723131025667,0.5269530127577345,0.6054012980006545,24.905875612578217,0.4864978916330585,9.619397662556433e-05,46.45990300178528
12,train,0.08725347331606136,,,,,9.540715869125406e-05,34.29518914222717
12,val,0.3058085126372484,0.5751928607292845,0.660575344343363,23.30213378223535,0.5294256986991372,9.540715869125406e-05,47.16158103942871
13,train,0.08174321888196923,,,,,9.455032620941839e-05,33.704697608947754
13,val,0.292404945789676,0.5795770883543874,0.6510005972032735,18.72761373613021,0.5162927930420158,9.455032620941839e-05,46.832186698913574
14,train,0.07049514197591525,,,,,9.362480035363986e-05,33.61606049537659
14,val,0.30580846864334393,0.5584946361528617,0.6382821686085098,23.321988872532124,0.5090930885311074,9.362480035363986e-05,46.48305034637451
